index,label,text
57718,0,liked video chainsmokers one clarx remix
73870,0,landed tell cork irishcraftbeer
32790,0,server mcpe come join world free
45484,1,outtakes diners drive ins dives guy fieri violently shitting bebecause ate many ghost peppers
57877,0,might respond moral dilemma work remaining quie cancer
80460,1,uk yeah retards rule normality seriously gender change one thing potty sitters inventing bs getting way
3987,1,niggas deadass pathetic asf like hadon wanna faithful relationship leave nigga
86772,0,roo know anyone pleads th guilty hell lot hide saying
38468,0,liked video swearing children roblox yup lol
74229,0,ever particular persons voice cannot stand wanna smack tf saying anything
35745,0,another win jv softball team central crossing winners keep great work ladies
57952,1,put crack pipe corrupt president sin
48077,0,though wouldied pulling building wene triped hit
70997,0,today national beer day today anniversary woulday cullen harrison act
45196,0,picture wouldamage old bumpers really hard collision
39090,0,blows mind people saw fire smoke sides bridge drove across anyway
15988,0,best preparation tomorrow best today h jackson brown jr wisdomwednesday southernicee
51436,0,need secure future isafety net take clothes
70311,0,lucille brown middle c c wells elementary joining us field trips week rva thefirsttee
19949,0,people like working towards something
99715,1,shabeer fucking indian media show arrested militant arms shame
41807,0,lofty interiors folded black steel staircase feature behind larch clad walls gabled house
25601,0,one person world pay money spend time soak real knowledge
70403,0,jos zamora changed name joe get job happened
10161,0,looking forward great things leadwcpss
26170,0,act paramount fidelity authority church apply teaching recog
26157,0,steps one sorrow playingg nowukradio tune gt nowukradio onlineradio
45039,0,nigga got job started tweetin unemployed friends burden unemployed dming
57520,0,snowflake read manifesto would surprised far right loves
16631,0,trump another tweet cannot possibly backed proof sane americans
79879,0,web chef kimberly turner shares cook black oyster mushroom amp
29608,0,awfully wrong considering tattoos traditional indigenous people country cannot leave
15834,0,might plans peaceful day rest relaxation cancer
51437,0,dont insult someone walked mile shoes bebecause shoes mile away
39011,0,asks u help get follow idol please life ouijamovie
51643,0,mental illnesses thrown around much everyone thinks sort mental illness idea
60793,0,somewhere gorilla position vince cussing blue storm bebecause shane chucked commentators scripts wrestlemania wwe
60755,0,hearts celtic celebrating inarow behind famous ex celt
32857,0,impossible know presidency lead much damage nation trump
22824,0,people say office head change anything
51268,0,got full night sleep first time forever feel almost human good bebecause today hell
67374,0,jane ashley jeans denim romper dress floral embroidered buttoned sides janeashley jeansdenimromp
76955,0,listen step step produced levelle london levelle london np soundcloud fully tune
70506,0,decent set mates regular plans wouldon involve denton maccies swing way pls
70706,0,saskatchewan cattle prices continue upward spiral latest weekly summary sk yqr
57687,0,puyol ramos position wtf correlation morinhuo made cb greatest cb world
10278,0,mellon wife outdoors ty great day
90175,0,together forever gone mad hell
204,1,happening syria disgusting never gave shits issue
16605,0,livefromtheroaring white men must always saved folly trump america
32913,0,rams nz flash flash flash use recyclable riggers always thinking
41740,0,living low vision support group date wednesday april th time
22475,0,know need need members fund gdp pay svcs rendered
41749,0,styles thank showing beautiful heart world kindness extraordinary love
45374,0,arkham knight investigation turns scarecrow manufacturing toxin ace chemicals course
26402,0,magic planet contained water loren eiseley find
35460,0,teamschaaf compete friendly competition cheer men lax take team north
41995,0,weekend caravan bikini acc way things going let us get chattin
375,1,money keep runnin like forest gump got niggas hate like donald trump
51445,0,looks like little eco months also fan happily ate half berry delight morning healthyswaps startthemyoung
54988,0,thanks recent follow happy connect great thursday want
64295,0,mississippi state names women basketball coach vic schaefer new head football coach
58085,0,run successful business without getting overwhelmed systemize automate delegate nikastewart
48552,0,join wednesday exclusive demo implementing winning strategy within inspire
29418,0,saudi arabia king reaffirmed support us military strike says white house
67242,0,demam kecapean relax hot tea watching favorite series fall watching house anubis
13237,0,story carolina men team final mention women team sexism
45454,0,give people bcz changing mean never impossible myth
51406,0,might respond moral dilemma work remaining quie cancer
61176,0,trump surveillance since nooooorussianconnection shiff mizel stooge
76871,0,saying iso stop us amean able tackle three us
74099,0,cant believe received makeup products free influenster bebecause reviewed different products
54852,0,believe fact could walk mins without dying months ago nothing like good eveni
10234,0,ready get chillin home boys saturday night want
57600,0,ever tried asking let take tests later date bebecause behind lessons
26179,0,current superpower ability discern push leo
45480,0,kathrine switzer first woman run boston marathon jock semple went shouting get
67023,0,everyone thinks overly efficient today k cancer
61211,0,wearend di
26278,0,really sad hadidn get see kind brilliant stuff undertaker
32900,0,gt places must never visit nigeria uk government advises residents full list
67673,0,found transponder snail never forget local cook sets sail trecru
29463,0,indeed embarrassed til realized cleverly named
48015,0,note nunes replacement conoay r tx believe russia interfered election
19406,0,ya momma going come say look like bananas pajamas bc old school
20118,1,full story dilg chief fired duterte loss trust confidence
44941,0,let rain hinder worship today bible fellowship group worship service kingdomliving
44759,0,yay got followed tweeps thanks know exactly iosapp
12707,0,vote king ong isaid feels like cheatkey feeling game ur opponent using chea
16228,0,federer loosening bit looking bit istiff early krygios match took lot coupled recent run atpmiami
51458,0,yahoos rumbling civil rights woke amp extremely intelligent knows focused real danger moon rocks
35586,0,daily headline news via new age stories via editor stories via new age ancyl
76888,1,steps underway oust syria assad tillerson says submitted u
26231,0,comparing lmao saying gender brought bebecause start
